date,state,cases,population,Infec,Infec_ub,Infec_lb,Infec_1,Infec_2
2020-04-19,SE,8,1641803,3.6853035758057984,5.092214958645599,2.272939811553621,0.11081469812380304,3.6853035758057984
2020-04-20,SE,5,1641803,4.2544111362185015,5.725612601433627,2.8399506432874717,0.10570324662347014,4.2544111362185015
2020-04-21,SE,11,1641803,4.964841714041373,6.474817804465825,3.5161068085232867,0.10092165100313784,4.964841714041373
2020-04-22,SE,1,1641803,5.707087124129371,7.26424623623935,4.301976803574271,0.09646991126280824,5.707087124129371
2020-04-23,SE,5,1641803,6.587857128033246,8.19584345937044,5.2710666104716175,0.0922183254649939,6.587857128033246
2020-04-24,SE,1,1641803,7.64861642842343,9.694909704255078,6.316673438361428,0.08757755248992223,7.64861642842343
2020-04-25,SE,5,1641803,9.043763204527725,11.23846746028876,7.338492054143115,0.08353961757437284,9.043763204527725
2020-04-26,SE,5,1641803,10.476643760025368,13.243957202965202,8.471292107690951,0.08040812352272331,10.476643760025368
2020-04-27,SE,13,1641803,12.271968611762693,15.839168412575118,9.839251572695833,0.07785321566502112,12.271968611762693
2020-04-28,SE,18,1641803,14.073460728322608,18.898228344230798,11.350044509272767,0.0754264142465679,14.073460728322608
2020-04-29,SE,0,1641803,16.003910599201074,22.77024951767184,13.067005994233513,0.07293029372816237,16.003910599201074
2020-04-30,SE,65,1641803,18.137536059859126,27.56978934366057,14.984280850677075,0.07074386735165616,18.137536059859126
2020-05-01,SE,22,1641803,20.49841639629759,31.04793799228893,17.143744129192743,0.06860582387783981,20.49841639629759
2020-05-02,SE,37,1641803,23.16692651317364,33.705894112661035,19.595184105354573,0.06652679017724712,23.16692651317364
2020-05-03,SE,48,1641803,26.10050133141543,36.227342644894335,22.22318136461713,0.06452174579526154,26.10050133141543
2020-05-04,SE,6,1641803,29.53526526074687,39.294702801304666,25.429474014125237,0.06265163340368353,29.53526526074687
2020-05-05,SE,30,1641803,33.32495527157279,42.41001499648032,29.089351438717003,0.061037526391526674,33.48646581719035
2020-05-06,SE,29,1641803,37.82697270299667,46.01793036535175,33.27230261121593,0.05948188988755225,38.018055562069506
2020-05-07,SE,54,1641803,42.87849414378665,50.05681164287361,38.05044458087067,0.05799882353361571,43.451126213395646
2020-05-08,SE,46,1641803,48.605145395218194,54.33843039880775,43.34122435023483,0.056536192275708164,49.77719131505764
2020-05-09,SE,48,1641803,54.59301909032104,59.728597674269764,48.65109134813591,0.05518888306074523,57.152857819837905
