date,state,cases,population,Infec,Infec_ub,Infec_lb,Infec_1,Infec_2
2020-04-28,PI,13,9360,27.224213018772698,29.94595497880179,24.69454703794357,27.224213018772698,
2020-04-29,PI,37,9360,29.30447145455389,32.048719680041735,26.50517278569477,29.30447145455389,
2020-04-30,PI,62,9360,31.268339581880607,34.233814466369985,28.32850966549124,31.268339581880607,
2020-05-01,PI,37,9360,33.33920011028988,36.28536976951121,29.98822533700283,33.33920011028988,
2020-05-02,PI,38,9360,35.3098044747874,38.305273432886594,31.540911999370817,35.3098044747874,
2020-05-03,PI,27,9360,37.104310252524854,40.44515083656932,33.01627802432189,37.104310252524854,
2020-05-04,PI,55,9360,38.78205305175038,42.5320652579771,34.39064558222523,38.78205305175038,
2020-05-05,PI,40,9360,40.17107577485157,44.4208925145999,35.657041335672595,40.17107577485157,
2020-05-06,PI,73,9360,41.37876493786703,45.90602257108799,37.26396345577032,41.37876493786703,
2020-05-07,PI,44,9360,42.57788272010335,46.905114355044795,38.23141956360365,42.45661320014587,
2020-05-08,PI,36,9360,43.69860244272232,50.41741802174485,39.00505775616887,43.294863629843185,
2020-05-09,PI,22,9360,44.92654526520256,55.837417091966046,39.8535097606161,43.88048371415177,
2020-05-10,PI,31,9360,48.11795483316058,60.72393367804031,43.186589301378184,44.12386269112479,
2020-05-11,PI,61,9360,57.406773718271616,65.31516616918209,48.579010868248936,44.11848723586496,
2020-05-12,PI,90,9360,64.42941885357165,70.76189056740195,48.764206666118156,43.77026948323406,
2020-05-13,PI,96,9360,69.31667810482571,74.44346133989035,48.262735774881676,43.28389826998945,
2020-05-14,PI,56,9360,72.4425795186113,78.29036982096474,54.29321853565529,42.43865148898777,
2020-05-15,PI,57,9360,73.51492212417338,79.78789283705727,61.766045012953604,41.290113526513494,
2020-05-16,PI,99,9360,73.13420971396495,78.81178928872694,64.74606795653257,39.91228943489697,
2020-05-17,PI,15,9360,71.04625991608611,76.72224060721092,62.53953653932923,38.49340952308373,
2020-05-18,PI,67,9360,68.01871624886039,72.95763086165775,59.77947271149337,36.85310146265438,
2020-05-19,PI,58,9360,63.718312076575785,68.1915417024792,55.9451302652538,35.14042364471703,
2020-05-20,PI,119,9360,58.41532511690362,62.772707566724826,51.66263224889735,33.202699969590284,
2020-05-21,PI,73,9360,52.76402897196408,57.36232019546461,46.93771405366033,31.19657824877082,
2020-05-22,PI,49,9360,47.08300177601893,52.68345456242565,42.16713748900354,29.52146277854185,
2020-03-06,RJ,1,6592228,0.0,0.0,0.0,0.0,
2020-03-07,RJ,0,6592228,0.5318330329983312,0.7454680025087349,0.2315844783018858,0.5318330329983312,
2020-03-08,RJ,1,6592228,1.044422900674019,1.4382128949234358,0.5655611390838267,1.044422900674019,
2020-03-09,RJ,0,6592228,1.4723488335910684,2.016753989095548,0.8172639578115558,1.4723488335910684,
2020-03-10,RJ,0,6592228,1.933463680911487,2.638660590187828,1.1036937736889811,1.933463680911487,
2020-03-11,RJ,0,6592228,2.4589912233144364,3.431356392973662,1.4599476890981573,2.4589912233144364,
2020-03-12,RJ,11,6592228,3.1051049294586086,4.485255876354742,1.9164718439112958,3.1051049294586086,
2020-03-13,RJ,0,6592228,3.8356817671176135,5.795544538070263,2.5149584419862645,3.8356817671176135,
2020-03-14,RJ,0,6592228,4.797337231142904,7.727281222173604,3.2962968572720874,4.797337231142904,
2020-03-15,RJ,9,6592228,5.9161224129421806,10.420707364094453,4.32096256143819,5.9161224129421806,
